Loyalty#,NumFlights,NumFlightsWithCompanions,PointsAccumulated,PointsRedeemed,Recency_Months,PointsRedeemRatio,FlightsWithCompanionsRatio
120594,247,71,54475.67,16745.1,2.0,0.3073867655046739,0.2874493927125506
120613,134,36,29153.059999999998,18288.0,0.0,0.6273097918366032,0.26865671641791045
120635,0,0,0.0,0.0,0.0,0.0,0.0
120799,89,14,21674.260000000002,7281.0,0.0,0.335928423853917,0.15730337078651685
120868,179,40,33451.409999999996,7437.0,0.0,0.2223224671247042,0.22346368715083798
121068,208,56,43453.03,26775.4,0.0,0.6161917822531594,0.2692307692307692
121095,198,71,48426.58,4168.0,0.0,0.08606843597049389,0.35858585858585856
121139,172,31,28651.329999999998,15833.4,0.0,0.5526235605816554,0.18023255813953487
121183,245,69,39180.1,0.0,0.0,0.0,0.2816326530612245
121236,45,21,10479.94,15830.8,13.0,1.5105811674494318,0.4666666666666667
121351,159,45,27355.25,0.0,7.0,0.0,0.2830188679245283
121410,287,56,45589.53,21695.0,0.0,0.47587680767930707,0.1951219512195122
121469,0,0,0.0,0.0,0.0,0.0,0.0
121605,229,40,43789.25,6165.5,0.0,0.14079939711230496,0.17467248908296942
121710,206,35,42107.93,13495.0,0.0,0.32048595122106455,0.16990291262135923
121737,114,10,12600.130000000001,8018.3,0.0,0.6363664501874187,0.08771929824561403
121751,29,9,2828.0,3049.0,0.0,1.0781471004243282,0.3103448275862069
121856,73,14,18076.64,0.0,0.0,0.0,0.1917808219178082
121919,100,23,17824.04,11791.3,0.0,0.6615391347865017,0.23
121930,9,0,684.0,0.0,0.0,0.0,0.0
121935,140,20,25641.88,3224.0,0.0,0.12573181061607028,0.14285714285714285
121999,0,0,0.0,0.0,0.0,0.0,0.0
122009,93,19,24690.0,8672.2,0.0,0.3512434183880114,0.20430107526881722
122020,250,103,42695.04,48555.3,0.0,1.137258566803076,0.412
122049,194,35,39460.37,11097.9,0.0,0.2812416609372897,0.18041237113402062
122094,140,41,34693.38,19733.4,0.0,0.5687943924748757,0.29285714285714287
122166,201,36,33706.49,6924.0,0.0,0.20542038046678845,0.1791044776119403
122173,0,0,0.0,0.0,0.0,0.0,0.0
122206,0,0,0.0,0.0,0.0,0.0,0.0
122283,145,29,21994.82,24038.8,3.0,1.0929300626238359,0.2
122357,148,55,36211.53,0.0,0.0,0.0,0.3716216216216216
122456,188,65,35209.5,12517.2,0.0,0.35550632641758617,0.34574468085106386
122517,22,0,1875.75,0.0,0.0,0.0,0.0
122519,196,37,47153.09,26086.5,0.0,0.5532299155792335,0.18877551020408162
122545,104,26,33405.92,10350.0,0.0,0.30982532437364396,0.25
122561,43,10,7691.0,0.0,0.0,0.0,0.23255813953488372
122577,153,65,24778.46,9156.1,0.0,0.3695185253643689,0.42483660130718953
122685,169,36,41338.79,8259.0,0.0,0.19978814087204777,0.21301775147928995
122797,54,21,7759.0,0.0,0.0,0.0,0.3888888888888889
122858,32,7,8133.0,2660.0,0.0,0.327062584532153,0.21875
122890,213,22,43036.36,6923.6,0.0,0.16087791811389254,0.10328638497652583
122946,130,28,29151.489999999998,0.0,4.0,0.0,0.2153846153846154
122958,307,98,50409.99,21977.8,0.0,0.43598104264650717,0.31921824104234525
123060,256,60,52946.25,6330.8,0.0,0.11957031895554454,0.234375
123083,235,43,53544.79,11327.8,0.0,0.21155746432099182,0.1829787234042553
123094,79,22,14416.0,2538.0,0.0,0.17605438401775805,0.27848101265822783
123115,139,71,46443.19,27537.1,0.0,0.5929200815017228,0.5107913669064749
123151,0,0,0.0,0.0,0.0,0.0,0.0
123164,169,24,34132.7,7090.8,0.0,0.20774213584041112,0.14201183431952663
123344,177,35,33442.59,28664.2,0.0,0.8571166288256982,0.1977401129943503
123393,132,39,23552.91,0.0,0.0,0.0,0.29545454545454547
123420,198,34,43728.4,14105.9,0.0,0.3225798337007528,0.1717171717171717
123525,230,49,42425.82,7077.5,0.0,0.16682058237177266,0.21304347826086956
123538,0,0,0.0,0.0,0.0,0.0,0.0
123586,159,70,31520.63,15355.8,0.0,0.4871666587882285,0.44025157232704404
123667,111,25,38820.88,11468.4,0.0,0.29541834188199756,0.22522522522522523
123668,271,46,48873.72,19900.0,0.0,0.40717178884684857,0.16974169741697417
123697,178,20,32116.120000000003,0.0,0.0,0.0,0.11235955056179775
123702,142,11,27143.88,11337.1,0.0,0.4176668921318544,0.07746478873239436
123727,71,17,12477.0,4323.0,0.0,0.3464775186342871,0.23943661971830985
123773,176,59,43569.84,2782.0,0.0,0.06385150829105639,0.3352272727272727
123780,0,0,0.0,0.0,0.0,0.0,0.0
123784,0,0,0.0,0.0,0.0,0.0,0.0
123830,16,12,4676.530000000001,13790.2,0.0,2.948810335868689,0.75
123908,105,26,33741.36,7053.6,4.0,0.20904907211801776,0.24761904761904763
123928,0,0,0.0,0.0,0.0,0.0,0.0
123944,89,8,17943.04,4520.1,0.0,0.25191383399914397,0.0898876404494382
124038,202,28,38346.44,5405.5,0.0,0.140964845758824,0.13861386138613863
124056,149,19,27362.29,8128.2,0.0,0.2970584698868406,0.12751677852348994
124085,108,23,23380.56,7358.7,0.0,0.31473583181925496,0.21296296296296297
124088,190,37,32425.05,0.0,0.0,0.0,0.19473684210526315
124119,123,26,38683.84,4693.0,0.0,0.12131680825895258,0.21138211382113822
124195,70,16,6654.0,0.0,0.0,0.0,0.22857142857142856
124207,20,0,5095.0,0.0,0.0,0.0,0.0
124351,105,16,20187.03,8430.3,16.0,0.4176097226783732,0.1523809523809524
124355,163,24,37146.52,10094.0,1.0,0.27173474123551816,0.147239263803681
124377,6,1,4402.0,0.0,0.0,0.0,0.16666666666666666
124536,0,0,0.0,0.0,0.0,0.0,0.0
124678,246,52,42311.52,4252.2,1.0,0.10049745317587268,0.21138211382113822
124761,213,24,43384.28,0.0,0.0,0.0,0.11267605633802817
124931,0,0,0.0,0.0,0.0,0.0,0.0
124987,0,0,0.0,0.0,0.0,0.0,0.0
125059,16,3,2490.0,0.0,0.0,0.0,0.1875
125068,73,22,12926.0,3424.0,0.0,0.26489246479962864,0.3013698630136986
125300,193,48,42857.24,13718.0,0.0,0.32008594113853345,0.24870466321243523
125393,180,46,30343.27,23290.2,0.0,0.76755735291549,0.25555555555555554
125493,24,0,2341.0,0.0,0.0,0.0,0.0
125606,2,2,1421.0,0.0,0.0,0.0,1.0
125919,158,53,33288.92,4271.0,0.0,0.12830094818335952,0.33544303797468356
125969,221,51,44463.19,8884.4,0.0,0.19981472314514545,0.23076923076923078
125996,150,38,26783.06,10147.3,0.0,0.37887007683214685,0.25333333333333335
126097,240,82,43679.93,23715.0,0.0,0.5429266942506547,0.3416666666666667
126100,0,0,0.0,0.0,0.0,0.0,0.0
126148,0,0,0.0,0.0,0.0,0.0,0.0
126181,0,0,0.0,0.0,0.0,0.0,0.0
126216,197,53,54003.67,8095.9,0.0,0.14991388548222742,0.26903553299492383
126219,160,27,27750.14,11645.1,0.0,0.41964112613485915,0.16875
126239,136,59,45753.07,15952.4,0.0,0.3486629421807105,0.4338235294117647
126262,249,63,48616.16,0.0,0.0,0.0,0.25301204819277107
126308,0,0,0.0,0.0,0.0,0.0,0.0
126424,139,26,27007.66,0.0,0.0,0.0,0.18705035971223022
126466,187,58,38750.8,27824.4,3.0,0.7180342083260216,0.31016042780748665
126490,224,82,65550.13,30179.6,13.0,0.4604048840177738,0.36607142857142855
126526,0,0,0.0,0.0,0.0,0.0,0.0
126581,269,104,45053.39,19710.8,0.0,0.437498709864008,0.38661710037174724
126665,182,47,45864.13,31481.1,1.0,0.6863991533252675,0.25824175824175827
127039,240,64,57091.22,12365.8,0.0,0.21659722808515913,0.26666666666666666
127052,0,0,0.0,0.0,0.0,0.0,0.0
127127,215,81,40096.44,0.0,0.0,0.0,0.3767441860465116
127128,120,36,36811.42,16206.5,0.0,0.44025739838343647,0.3
127137,219,66,53526.82,36940.0,1.0,0.6901213260940964,0.3013698630136986
127185,191,11,40177.17,0.0,2.0,0.0,0.05759162303664921
127241,37,9,5291.0,0.0,0.0,0.0,0.24324324324324326
127279,192,40,31886.82,5399.8,0.0,0.16934269394063128,0.20833333333333334
127289,140,31,31793.989999999998,26796.9,0.0,0.842829100719979,0.22142857142857142
127311,151,35,35343.01,8895.8,0.0,0.2516989922476891,0.23178807947019867
127350,231,36,55586.14,0.0,0.0,0.0,0.15584415584415584
127400,137,30,40448.67,8162.4,0.0,0.2017964991185124,0.21897810218978103
127410,203,58,46775.29,0.0,0.0,0.0,0.2857142857142857
127496,12,0,1107.0,0.0,0.0,0.0,0.0
127590,154,44,32743.19,4300.0,0.0,0.1313250175074573,0.2857142857142857
127645,217,43,43138.43,15773.4,0.0,0.3656461303760939,0.19815668202764977
127663,220,60,33504.4,11933.4,0.0,0.35617411444466995,0.2727272727272727
127725,119,29,28418.81,4696.8,0.0,0.16527081886961487,0.24369747899159663
127785,200,42,41146.94,0.0,0.0,0.0,0.21
127827,121,30,32740.23,14223.3,0.0,0.4344288357167924,0.24793388429752067
127882,133,29,30200.68,15220.9,0.0,0.5039919630948707,0.21804511278195488
127946,163,49,32446.94,8634.0,0.0,0.2660959708373116,0.3006134969325153
127966,141,55,40313.62,0.0,1.0,0.0,0.3900709219858156
128007,230,47,41780.57,24173.3,0.0,0.5785775541118754,0.20434782608695654
128032,47,25,18835.21,10622.0,0.0,0.5639438052456012,0.5319148936170213
128039,216,54,47562.0,10026.3,0.0,0.2108048442033556,0.25
128041,153,45,29655.46,8641.0,0.0,0.2913797324337576,0.29411764705882354
128156,289,81,49305.64,16150.7,1.0,0.327562931948556,0.28027681660899656
128210,178,34,34639.479999999996,0.0,0.0,0.0,0.19101123595505617
128245,18,8,3003.17,0.0,0.0,0.0,0.4444444444444444
128280,135,33,28993.45,5081.0,0.0,0.17524647808384308,0.24444444444444444
128325,132,17,29832.11,8260.0,0.0,0.276882862124067,0.12878787878787878
128405,0,0,0.0,0.0,0.0,0.0,0.0
128459,212,63,40530.4,15564.3,0.0,0.3840154550658271,0.2971698113207547
128467,230,97,57776.69,52556.5,0.0,0.9096488566582821,0.4217391304347826
128475,124,44,35109.42,12044.6,0.0,0.34305892834458673,0.3548387096774194
128534,171,52,38605.03,13392.9,0.0,0.34692111364762573,0.30409356725146197
128572,26,12,7103.0,3335.0,0.0,0.4695199211600732,0.46153846153846156
128587,91,24,20959.15,12223.6,0.0,0.5832106740969935,0.26373626373626374
128611,219,86,38680.82,11853.7,0.0,0.30644903598217416,0.3926940639269406
128615,0,0,0.0,0.0,0.0,0.0,0.0
128633,115,19,36964.54,23028.8,0.0,0.622997066918728,0.16521739130434782
128749,18,8,884.0,3700.0,0.0,4.1855203619909505,0.4444444444444444
128753,0,0,0.0,0.0,0.0,0.0,0.0
128754,85,32,11689.33,0.0,17.0,0.0,0.3764705882352941
128789,191,27,33935.1,8111.1,1.0,0.23901800790332137,0.14136125654450263
128950,192,73,38515.55,8386.0,1.0,0.21773024142197112,0.3802083333333333
128975,194,55,38007.49,6387.8,1.0,0.16806687313474267,0.28350515463917525
129030,226,50,38364.51,20157.3,0.0,0.5254152861590047,0.22123893805309736
129071,0,0,0.0,0.0,0.0,0.0,0.0
129171,40,5,9751.0,4968.0,0.0,0.5094862065429187,0.125
129328,0,0,0.0,0.0,0.0,0.0,0.0
129343,170,55,40678.04,5557.5,0.0,0.13662162680404463,0.3235294117647059
129372,265,79,54444.12,41014.8,0.0,0.7533375505013213,0.2981132075471698
129409,202,7,36901.1,10828.1,0.0,0.2934356970388417,0.034653465346534656
129429,227,35,26975.74,11732.5,0.0,0.43492782774448446,0.15418502202643172
129434,179,39,40862.09,2880.0,0.0,0.07048097637688136,0.21787709497206703
129510,134,9,25187.35,0.0,0.0,0.0,0.06716417910447761
129515,125,40,24880.68,0.0,0.0,0.0,0.32
129533,79,28,13493.34,13184.1,18.0,0.9770820271333858,0.35443037974683544
129555,214,57,60036.56,23108.3,0.0,0.3849037986187083,0.26635514018691586
129743,0,0,0.0,0.0,0.0,0.0,0.0
129817,134,15,19025.29,0.0,0.0,0.0,0.11194029850746269
129827,156,41,33908.19,5502.0,0.0,0.16226168368172997,0.26282051282051283
129914,157,65,39357.07,19940.7,0.0,0.5066611920043845,0.4140127388535032
129976,182,64,53563.93,40307.8,0.0,0.7525175990633997,0.3516483516483517
130032,117,23,41506.68,0.0,0.0,0.0,0.19658119658119658
130077,129,31,31436.39,3276.0,0.0,0.1042104389212629,0.24031007751937986
130086,190,40,30926.94,9292.9,0.0,0.30047912919933234,0.21052631578947367
130179,15,3,2553.0,0.0,0.0,0.0,0.2
130208,230,51,42190.51,0.0,1.0,0.0,0.2217391304347826
130217,10,5,8008.5,0.0,0.0,0.0,0.5
130326,115,33,25231.53,5445.0,0.0,0.2158014198901137,0.28695652173913044
130331,122,52,34785.0,7044.0,0.0,0.202501078050884,0.4262295081967213
130368,206,75,70269.12,5054.0,1.0,0.07192348502443179,0.3640776699029126
130419,191,23,48161.020000000004,14293.8,1.0,0.2967918868827944,0.12041884816753927
130439,71,19,13750.97,0.0,0.0,0.0,0.2676056338028169
130446,128,41,32199.79,7642.0,1.0,0.23733074035576007,0.3203125
130497,72,21,15396.0,0.0,0.0,0.0,0.2916666666666667
130548,235,53,42063.72,15901.1,0.0,0.3780241024807126,0.225531914893617
130593,181,56,40207.57,15637.1,0.0,0.38890935214438477,0.30939226519337015
130823,143,18,34615.46,4535.0,0.0,0.13101082579864604,0.1258741258741259
130953,226,59,42469.32,17680.3,0.0,0.4163075839217581,0.2610619469026549
131001,192,58,40197.28,19939.5,0.0,0.4960410256614378,0.3020833333333333
131036,113,43,25808.6,0.0,1.0,0.0,0.3805309734513274
131047,298,88,54255.83,8046.0,0.0,0.14829742720736186,0.2953020134228188
131098,164,61,37027.12,16450.2,1.0,0.4442743589023397,0.3719512195121951
131228,133,32,19564.91,11468.7,0.0,0.5861872096523828,0.24060150375939848
131253,172,29,34258.25,6492.3,1.0,0.18951055585151022,0.1686046511627907
131257,176,36,27813.18,7028.1,1.0,0.2526895522194873,0.20454545454545456
131321,201,34,23845.7,10170.0,0.0,0.4264919880733214,0.1691542288557214
131342,193,36,49799.25,13743.2,0.0,0.2759720276911801,0.18652849740932642
131463,245,56,43855.41,0.0,0.0,0.0,0.22857142857142856
131558,178,72,31890.36,24138.9,0.0,0.7569340703585661,0.4044943820224719
131560,167,38,27478.33,22664.9,0.0,0.8248281463975431,0.2275449101796407
131637,0,0,0.0,0.0,0.0,0.0,0.0
131673,200,63,40603.58,19165.8,0.0,0.4720224177276979,0.315
131680,141,31,23794.190000000002,3822.0,3.0,0.1606274472886028,0.2198581560283688
131717,0,0,0.0,0.0,0.0,0.0,0.0
131721,212,49,50899.9,8285.0,0.0,0.1627704573093464,0.23113207547169812
131761,183,75,32236.829999999998,30808.8,1.0,0.9557019098962274,0.4098360655737705
131772,160,36,33775.08,4153.0,0.0,0.12296047855401082,0.225
131815,203,61,39047.24,37836.3,1.0,0.9689878209061641,0.30049261083743845
131893,201,50,27779.32,6830.5,0.0,0.24588434850097124,0.24875621890547264
131956,34,5,4456.0,0.0,0.0,0.0,0.14705882352941177
131990,156,25,25549.16,5068.0,0.0,0.19836268589652262,0.16025641025641027
131997,154,32,36282.14,0.0,1.0,0.0,0.2077922077922078
132045,141,21,18592.16,0.0,0.0,0.0,0.14893617021276595
132209,207,51,42132.87,0.0,0.0,0.0,0.2463768115942029
132296,131,55,32361.420000000002,24375.1,0.0,0.7532147847653161,0.4198473282442748
132319,171,32,37268.61,12712.9,0.0,0.34111548565937927,0.1871345029239766
132320,121,5,26137.57,0.0,0.0,0.0,0.04132231404958678
132337,147,25,35024.74,0.0,0.0,0.0,0.17006802721088435
132552,70,16,12819.61,7991.0,0.0,0.6233418957362977,0.22857142857142856
132563,0,0,0.0,0.0,0.0,0.0,0.0
132592,205,91,42584.84,5766.5,0.0,0.13541203865037418,0.44390243902439025
132705,228,71,49751.55,18526.7,1.0,0.3723843779741536,0.31140350877192985
132756,115,27,26779.739999999998,5912.0,0.0,0.22076390584822708,0.23478260869565218
132774,186,57,43348.66,12579.4,0.0,0.2901912077559029,0.3064516129032258
132884,171,53,35009.07,20749.0,0.0,0.5926749839398762,0.30994152046783624
132914,150,36,32748.78,10554.0,0.0,0.32227154721488865,0.24
132928,24,5,5860.77,0.0,0.0,0.0,0.20833333333333334
132935,240,64,46845.52,10942.1,1.0,0.23357836565801812,0.26666666666666666
133035,136,46,31870.91,0.0,0.0,0.0,0.3382352941176471
133065,148,62,28925.9,20155.2,0.0,0.6967873082600714,0.4189189189189189
133066,172,20,45579.25,0.0,1.0,0.0,0.11627906976744186
133128,163,29,29586.07,11811.7,0.0,0.39923180064131536,0.17791411042944785
133324,258,60,35264.49,12924.3,0.0,0.3664961551974805,0.23255813953488372
133429,240,71,42568.36,13409.5,0.0,0.3150109611927732,0.29583333333333334
133463,0,0,0.0,0.0,0.0,0.0,0.0
133518,187,74,41456.43,9620.5,1.0,0.23206291521001687,0.39572192513368987
133608,165,41,33084.59,8443.6,0.0,0.2552124720300297,0.24848484848484848
133698,171,44,35222.25,5802.0,0.0,0.16472542214083427,0.2573099415204678
133730,156,34,23540.27,13943.7,0.0,0.5923339027122458,0.21794871794871795
133732,171,34,36163.49,0.0,0.0,0.0,0.19883040935672514
133821,175,24,45392.08,20298.4,0.0,0.44717933172482954,0.13714285714285715
133859,168,37,42260.08,3553.0,1.0,0.08407461604426683,0.22023809523809523
133956,159,51,33259.11,5952.7,0.0,0.17897953372775158,0.32075471698113206
134000,19,7,6678.0,0.0,0.0,0.0,0.3684210526315789
134012,18,9,4718.0,0.0,0.0,0.0,0.5
134085,208,55,40414.46,29058.0,0.0,0.719000080664198,0.2644230769230769
134148,97,40,21306.19,4873.0,0.0,0.2287128763988306,0.41237113402061853
134180,113,59,24210.25,25626.8,0.0,1.058510341694117,0.5221238938053098
134202,147,40,23812.24,22897.3,0.0,0.9615769033068706,0.272108843537415
134241,223,37,37465.62,15447.0,0.0,0.4122979948016341,0.16591928251121077
134273,198,45,32132.59,11443.4,3.0,0.35613064493089414,0.22727272727272727
134279,43,19,6072.0,4636.0,0.0,0.7635046113306982,0.4418604651162791
134397,139,37,22303.94,9541.8,3.0,0.4278078222950743,0.26618705035971224
134470,152,58,29203.39,0.0,2.0,0.0,0.3815789473684211
134717,189,67,35815.71,16213.3,1.0,0.45268682374298874,0.3544973544973545
134738,203,77,40554.25,14175.6,0.0,0.3495465949931265,0.3793103448275862
134760,233,63,37963.14,0.0,2.0,0.0,0.2703862660944206
134827,0,0,0.0,0.0,0.0,0.0,0.0
134847,16,4,1645.0,0.0,0.0,0.0,0.25
134857,145,23,29439.04,3660.0,0.0,0.12432470624042088,0.15862068965517243
135016,183,24,38257.8,21358.5,0.0,0.5582783118736571,0.13114754098360656
135076,162,62,31448.55,5971.0,0.0,0.18986566948237676,0.38271604938271603
135134,211,48,40157.87,12781.3,0.0,0.3182763428438809,0.22748815165876776
135250,173,29,42509.53,8150.8,0.0,0.19174053441663552,0.1676300578034682
135257,45,24,8953.0,0.0,0.0,0.0,0.5333333333333333
135279,72,33,16168.0,6382.0,0.0,0.39473033151904996,0.4583333333333333
135312,180,41,39152.48,12031.3,0.0,0.30729343326399755,0.22777777777777777
135381,197,42,45363.94,18667.5,0.0,0.4115052616681884,0.2131979695431472
135382,233,73,55040.12,43925.2,0.0,0.7980578530715412,0.3133047210300429
135392,238,33,41216.8,7869.8,0.0,0.19093670542109042,0.13865546218487396
135421,304,100,78748.37,11144.0,1.0,0.14151404022711836,0.32894736842105265
135554,138,16,23688.34,0.0,0.0,0.0,0.11594202898550725
135574,125,36,31013.260000000002,0.0,0.0,0.0,0.288
135578,227,56,32559.99,23790.8,0.0,0.7306759000847358,0.24669603524229075
135635,0,0,0.0,0.0,0.0,0.0,0.0
135808,193,41,41736.04,5042.6,0.0,0.12082123747245786,0.21243523316062177
135841,221,45,41403.21,8054.0,0.0,0.19452597999044036,0.20361990950226244
135872,11,0,1419.3,0.0,0.0,0.0,0.0
135878,128,24,13215.9,8895.8,7.0,0.6731134466816486,0.1875
135977,144,54,45020.69,7528.0,0.0,0.16721200852319232,0.375
136020,217,33,45042.56,4528.0,0.0,0.100527145881584,0.15207373271889402
136022,242,67,49591.35,18023.4,0.0,0.36343838189522976,0.2768595041322314
136049,34,10,6352.0,12425.0,0.0,1.9560768261964736,0.29411764705882354
136065,0,0,0.0,0.0,0.0,0.0,0.0
136089,160,52,50862.86,11629.3,2.0,0.22864030846869404,0.325
136106,212,53,44210.09,16236.1,0.0,0.36724874344295616,0.25
136121,204,45,45249.34,20594.0,0.0,0.4551226603526151,0.22058823529411764
136169,227,43,38924.58,3968.0,0.0,0.10194072742724519,0.1894273127753304
136230,14,3,5734.0,0.0,0.0,0.0,0.21428571428571427
136232,193,57,44013.53,10863.0,0.0,0.2468104694170179,0.29533678756476683
136334,215,45,46392.89,0.0,0.0,0.0,0.20930232558139536
136345,0,0,0.0,0.0,0.0,0.0,0.0
136430,185,73,60087.71,16099.8,0.0,0.2679383188342508,0.3945945945945946
136464,0,0,0.0,0.0,0.0,0.0,0.0
136470,171,43,34697.08,9614.4,0.0,0.27709536364443343,0.25146198830409355
136473,117,47,16387.19,11248.6,0.0,0.6864264098969989,0.4017094017094017
136516,262,67,33831.36,9909.8,0.0,0.2929175770645933,0.25572519083969464
136547,168,45,29605.07,0.0,0.0,0.0,0.26785714285714285
136608,86,21,28429.43,24112.3,0.0,0.8481457419301055,0.2441860465116279
136637,216,64,43416.97,15196.2,0.0,0.3500059999580809,0.2962962962962963
136715,157,57,29067.37,20426.9,0.0,0.7027433166468106,0.3630573248407643
136772,59,39,15494.82,10434.8,0.0,0.673437961847895,0.6610169491525424
136879,65,14,12856.0,5308.0,0.0,0.41288114499066586,0.2153846153846154
136906,238,18,44923.01,3375.0,0.0,0.07512853657847059,0.07563025210084033
137020,24,14,6015.0,0.0,0.0,0.0,0.5833333333333334
137040,135,11,24691.94,0.0,0.0,0.0,0.08148148148148149
137106,129,53,33907.66,9889.7,0.0,0.291665659028078,0.4108527131782946
137161,130,41,19606.2,0.0,0.0,0.0,0.3153846153846154
137185,113,35,39423.49,7935.0,0.0,0.20127593980137223,0.30973451327433627
137209,22,2,1483.0,0.0,0.0,0.0,0.09090909090909091
137227,154,29,31405.95,12102.7,0.0,0.3853632830721567,0.18831168831168832
137251,11,1,3628.0,4467.0,0.0,1.2312568908489525,0.09090909090909091
137383,0,0,0.0,0.0,0.0,0.0,0.0
137529,44,5,20998.25,8371.4,0.0,0.3986713178479159,0.11363636363636363
137646,167,30,43402.4,12764.4,0.0,0.29409433579709876,0.17964071856287425
137744,62,16,11081.0,0.0,0.0,0.0,0.25806451612903225
137751,143,17,36228.04,13478.7,0.0,0.37205159318583064,0.11888111888111888
137845,252,35,41762.46,8191.0,0.0,0.1961330821987019,0.1388888888888889
137850,189,48,55784.35,7617.1,0.0,0.13654546481226368,0.25396825396825395
137852,122,24,30945.31,3901.0,0.0,0.12606110586709263,0.19672131147540983
137858,66,14,10609.0,0.0,0.0,0.0,0.21212121212121213
